,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampling_strategy,param_n_estimators,param_bootstrap,param_base_estimator__n_estimators,param_base_estimator__base_estimator__max_features,param_base_estimator__base_estimator__max_depth,param_base_estimator__base_estimator__class_weight,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc
223,1.1152961730957032,0.023207101260240788,0.0,0.0,"{0: 36, 1: 251, 2: 72}",450,True,10,sqrt,40,"{0: 0.1, 1: 0.7, 2: 0.2}","{'sampling_strategy': {0: 36, 1: 251, 2: 72}, 'n_estimators': 450, 'bootstrap': True, 'base_estimator__n_estimators': 10, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 40, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.7, 2: 0.2}}",,,,,,,,544,,,,,,,,544
224,131.4864444732666,3.5116116292966555,16.4111536026001,0.3181444224890211,"{0: 24, 1: 144, 2: 72}",200,False,20,sqrt,,"{0: 0.1, 1: 0.6, 2: 0.3}","{'sampling_strategy': {0: 24, 1: 144, 2: 72}, 'n_estimators': 200, 'bootstrap': False, 'base_estimator__n_estimators': 20, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': None, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.6, 2: 0.3}}",0.0606060606060606,0.0,0.17647058823529413,0.0606060606060606,0.0,0.05953654188948306,0.06444386483706709,165,0.8245453885622722,0.8502518019753335,0.9475500951934297,0.8523454991094808,0.8520589056393076,0.8653503380959648,0.04241602947030684,11
225,1.514294195175171,0.04766445617927555,0.0,0.0,"{0: 12, 1: 156, 2: 72}",400,True,15,0.8,,"{0: 0.05, 1: 0.65, 2: 0.3}","{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 400, 'bootstrap': True, 'base_estimator__n_estimators': 15, 'base_estimator__base_estimator__max_features': 0.8, 'base_estimator__base_estimator__max_depth': None, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.65, 2: 0.3}}",,,,,,,,543,,,,,,,,543
226,1.701648473739624,0.05092975427127837,0.0,0.0,"{0: 12, 1: 156, 2: 72}",400,True,30,0.5,20,"{0: 0.05, 1: 0.65, 2: 0.3}","{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 400, 'bootstrap': True, 'base_estimator__n_estimators': 30, 'base_estimator__base_estimator__max_features': 0.5, 'base_estimator__base_estimator__max_depth': 20, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.65, 2: 0.3}}",,,,,,,,542,,,,,,,,542
227,1.6433806419372559,0.044771255659059456,0.0,0.0,"{0: 24, 1: 384, 2: 72}",200,True,30,sqrt,10,"{0: 0.05, 1: 0.8, 2: 0.15}","{'sampling_strategy': {0: 24, 1: 384, 2: 72}, 'n_estimators': 200, 'bootstrap': True, 'base_estimator__n_estimators': 30, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 10, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.8, 2: 0.15}}",,,,,,,,541,,,,,,,,541
228,1.6863076210021972,0.02586771835599832,0.0,0.0,"{0: 24, 1: 144, 2: 72}",400,True,15,0.5,20,"{0: 0.1, 1: 0.6, 2: 0.3}","{'sampling_strategy': {0: 24, 1: 144, 2: 72}, 'n_estimators': 400, 'bootstrap': True, 'base_estimator__n_estimators': 15, 'base_estimator__base_estimator__max_features': 0.5, 'base_estimator__base_estimator__max_depth': 20, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.6, 2: 0.3}}",,,,,,,,540,,,,,,,,540
229,1.684124231338501,0.08257554852207645,0.0,0.0,"{0: 12, 1: 156, 2: 72}",450,True,15,0.5,,"{0: 0.05, 1: 0.65, 2: 0.3}","{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 450, 'bootstrap': True, 'base_estimator__n_estimators': 15, 'base_estimator__base_estimator__max_features': 0.5, 'base_estimator__base_estimator__max_depth': None, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.65, 2: 0.3}}",,,,,,,,539,,,,,,,,539
230,198.19243092536925,3.702873888036798,25.889924383163454,0.23460292441381114,"{0: 9, 1: 123, 2: 72}",300,False,15,sqrt,40,"{0: 0.05, 1: 0.6, 2: 0.35}","{'sampling_strategy': {0: 9, 1: 123, 2: 72}, 'n_estimators': 300, 'bootstrap': False, 'base_estimator__n_estimators': 15, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 40, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.6, 2: 0.35}}",0.09523809523809525,0.07142857142857142,0.1212121212121212,0.052631578947368425,0.0,0.06810207336523126,0.0410982604228582,134,0.7997239111379104,0.7910392554254673,0.8973264883395027,0.8160840605441378,0.826326074818537,0.826099958053111,0.037679003882685275,100
231,232.45015273094177,4.462934397589996,26.096467447280883,1.5170099928618832,"{0: 12, 1: 156, 2: 72}",350,False,15,0.8,20,"{0: 0.05, 1: 0.65, 2: 0.3}","{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 350, 'bootstrap': False, 'base_estimator__n_estimators': 15, 'base_estimator__base_estimator__max_features': 0.8, 'base_estimator__base_estimator__max_depth': 20, 'base_estimator__base_estimator__class_weight': {0: 0.05, 1: 0.65, 2: 0.3}}",0.02631578947368421,0.04395604395604396,0.05555555555555556,0.03125,0.009132420091324202,0.03324196181532159,0.01578542238296643,289,0.7610547208682981,0.7217197349100268,0.7955672244275832,0.7507676889491873,0.7627442769402568,0.7583707292190704,0.023710810158349895,342
232,237.24022388458252,14.211518431596739,24.622528791427612,3.00015757438377,"{0: 48, 1: 360, 2: 72}",400,False,15,sqrt,30,"{0: 0.1, 1: 0.75, 2: 0.15}","{'sampling_strategy': {0: 48, 1: 360, 2: 72}, 'n_estimators': 400, 'bootstrap': False, 'base_estimator__n_estimators': 15, 'base_estimator__base_estimator__max_features': 'sqrt', 'base_estimator__base_estimator__max_depth': 30, 'base_estimator__base_estimator__class_weight': {0: 0.1, 1: 0.75, 2: 0.15}}",0.08333333333333333,0.0,0.07692307692307691,0.0,0.09523809523809525,0.0510989010989011,0.04213409670269952,202,0.8223693393408484,0.8327889720784549,0.9076149160567029,0.8578058612353372,0.8218872138470128,0.8484932605116711,0.032308080531900346,54
