,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampling_strategy,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,param_bootstrap,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc
0,12.8799880027771,0.054955687743525605,0.8281478881835938,0.026055810938572007,"{0: 24, 1: 384, 2: 72}",250,3,3,sqrt,,"{0: 0.05, 1: 0.8, 2: 0.15}",True,"{'sampling_strategy': {0: 24, 1: 384, 2: 72}, 'n_estimators': 250, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'class_weight': {0: 0.05, 1: 0.8, 2: 0.15}, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,0.7351863948768627,0.6720739884651247,0.7525501231093915,0.6467123371801529,0.6905360134003351,0.6994117714063733,0.03926034113518948,469
1,12.610428857803345,0.05480686848272703,0.9585085868835449,0.012937317036446067,"{0: 24, 1: 144, 2: 72}",250,3,1,sqrt,30,"{0: 0.1, 1: 0.6, 2: 0.3}",False,"{'sampling_strategy': {0: 24, 1: 144, 2: 72}, 'n_estimators': 250, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 30, 'class_weight': {0: 0.1, 1: 0.6, 2: 0.3}, 'bootstrap': False}",0.0606060606060606,0.0,0.21428571428571427,0.06896551724137931,0.0,0.06877145842663084,0.0783583269689523,137,0.7940458045101026,0.8289505273325183,0.933372973999073,0.8561378825184665,0.8432063093243998,0.851142699536912,0.04604846166724521,9
2,12.880483770370484,0.01597363041482605,0.6991965293884277,0.0057739311112479826,"{0: 17, 1: 269, 2: 72}",250,3,3,0.8,,"{0: 0.05, 1: 0.75, 2: 0.2}",True,"{'sampling_strategy': {0: 17, 1: 269, 2: 72}, 'n_estimators': 250, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.8, 'max_depth': None, 'class_weight': {0: 0.05, 1: 0.75, 2: 0.2}, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.10526315789473684,0.021052631578947368,0.042105263157894736,326,0.7333244002255609,0.6934827395608261,0.7499204395089023,0.6183441368105456,0.705068397543272,0.7000280227298215,0.045471761204712476,467
3,23.316581821441652,0.10536728865731333,1.1949194431304933,0.007773170812691974,"{0: 12, 1: 156, 2: 72}",450,3,2,0.5,40,"{0: 0.05, 1: 0.65, 2: 0.3}",True,"{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 450, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 0.5, 'max_depth': 40, 'class_weight': {0: 0.05, 1: 0.65, 2: 0.3}, 'bootstrap': True}",0.15384615384615383,0.07142857142857142,0.1739130434782609,0.06896551724137931,0.09999999999999999,0.11363065719887308,0.042925605068733434,10,0.7370120987778392,0.7372410096645059,0.7850498858237163,0.7138920992244945,0.7684142936906755,0.7483218774362463,0.025253744841661364,363
4,18.56467432975769,0.04830755873507654,1.0250534534454345,0.020107791032103004,"{0: 24, 1: 144, 2: 72}",350,3,1,0.5,,"{0: 0.1, 1: 0.6, 2: 0.3}",False,"{'sampling_strategy': {0: 24, 1: 144, 2: 72}, 'n_estimators': 350, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None, 'class_weight': {0: 0.1, 1: 0.6, 2: 0.3}, 'bootstrap': False}",0.13559322033898308,0.0851063829787234,0.20689655172413793,0.030303030303030304,0.07017543859649122,0.1056149247882732,0.060836017421506655,26,0.7868448821667251,0.791611532642134,0.8848215332562852,0.8118003562076723,0.8162171970965941,0.8182591002738822,0.03513797998749428,64
5,23.837740182876587,0.12897730754118406,1.2146134853363038,0.026179985089054204,"{0: 12, 1: 156, 2: 72}",450,3,3,0.5,40,"{0: 0.05, 1: 0.65, 2: 0.3}",True,"{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 450, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.5, 'max_depth': 40, 'class_weight': {0: 0.05, 1: 0.65, 2: 0.3}, 'bootstrap': True}",0.0,0.0,0.09999999999999999,0.07692307692307691,0.0,0.03538461538461538,0.04394725186795599,274,0.7205277233416523,0.71257725742425,0.7340920891747483,0.6485882898123488,0.7258514796203237,0.7083273678746647,0.030680883424651653,446
6,19.761956882476806,0.08351743607856968,1.1024291515350342,0.016971354083436363,"{0: 17, 1: 269, 2: 72}",350,2,1,0.8,30,"{0: 0.05, 1: 0.75, 2: 0.2}",True,"{'sampling_strategy': {0: 17, 1: 269, 2: 72}, 'n_estimators': 350, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.8, 'max_depth': 30, 'class_weight': {0: 0.05, 1: 0.75, 2: 0.2}, 'bootstrap': True}",0.0909090909090909,0.0,0.25,0.07692307692307691,0.08695652173913045,0.10095773791425966,0.0815852131484341,37,0.7547694420715878,0.7440385463600377,0.8180549274464153,0.7246048495608819,0.7782272473478503,0.7639390025573547,0.032124669193954264,299
7,20.073493909835815,0.03741018722444102,0.9913512229919433,0.01169190986682646,"{0: 48, 1: 360, 2: 72}",350,2,3,0.8,30,"{0: 0.1, 1: 0.75, 2: 0.15}",True,"{'sampling_strategy': {0: 48, 1: 360, 2: 72}, 'n_estimators': 350, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 0.8, 'max_depth': 30, 'class_weight': {0: 0.1, 1: 0.75, 2: 0.15}, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,0.7686855490232205,0.709517668012216,0.8167205444729188,0.7172364314467725,0.7580750977107761,0.7540470581331808,0.03872044738880209,336
8,13.652642965316772,0.0705956887602812,0.7683393955230713,0.033351943701948425,"{0: 17, 1: 269, 2: 72}",250,3,3,sqrt,10,"{0: 0.05, 1: 0.75, 2: 0.2}",False,"{'sampling_strategy': {0: 17, 1: 269, 2: 72}, 'n_estimators': 250, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 10, 'class_weight': {0: 0.05, 1: 0.75, 2: 0.2}, 'bootstrap': False}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,0.7441865009575175,0.704113137809937,0.7580551507741096,0.6980749152750559,0.726214405360134,0.7261288220353508,0.022878328591596414,422
9,20.160326957702637,0.0660275327391375,0.973479175567627,0.0259166506278783,"{0: 48, 1: 360, 2: 72}",350,2,2,0.8,10,"{0: 0.1, 1: 0.75, 2: 0.15}",True,"{'sampling_strategy': {0: 48, 1: 360, 2: 72}, 'n_estimators': 350, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.8, 'max_depth': 10, 'class_weight': {0: 0.1, 1: 0.75, 2: 0.15}, 'bootstrap': True}",0.10526315789473684,0.0,0.10526315789473684,0.09999999999999999,0.10526315789473684,0.0831578947368421,0.04162888407007408,81,0.7705754596363108,0.7276100028474282,0.8292520197198354,0.7415484425684917,0.7592155220547181,0.7656402893653569,0.03503942223841432,292
