,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_sampling_strategy,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_class_weight,param_bootstrap,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc
94,59.65250005722046,0.24008643157861112,2.6722765922546388,0.04412963242619985,"{0: 12, 1: 156, 2: 72}",1000,2,1,0.5,,"{0: 0.05, 1: 0.65, 2: 0.3}",True,"{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 1000, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.5, 'max_depth': None, 'class_weight': {0: 0.05, 1: 0.65, 2: 0.3}, 'bootstrap': True}",0.10256410256410256,0.0,0.23076923076923078,0.058823529411764705,0.0,0.07843137254901962,0.08541269181736806,15,0.7558037284558564,0.7595654043068747,0.8313638622291453,0.7596547353845982,0.7985427135678391,0.7809860887888627,0.029645164071416732,61
95,31.6835684299469,0.25633743648337115,1.388012409210205,0.026985332587956712,"{0: 9, 1: 123, 2: 72}",550,3,3,0.8,,"{0: 0.05, 1: 0.6, 2: 0.35}",True,"{'sampling_strategy': {0: 9, 1: 123, 2: 72}, 'n_estimators': 550, 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 0.8, 'max_depth': None, 'class_weight': {0: 0.05, 1: 0.6, 2: 0.35}, 'bootstrap': True}",0.14814814814814814,0.08,0.08333333333333333,0.058823529411764705,0.0909090909090909,0.09224282036046741,0.029910864669136145,8,0.7369116013154001,0.7058327610561167,0.7216611113902708,0.6588781133276385,0.7292015633724176,0.7104970300923688,0.02777946660018479,123
96,25.935505437850953,0.22049894286312585,1.4775545597076416,0.04641610277604494,"{0: 24, 1: 384, 2: 72}",450,3,2,sqrt,50,"{0: 0.05, 1: 0.8, 2: 0.15}",True,"{'sampling_strategy': {0: 24, 1: 384, 2: 72}, 'n_estimators': 450, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'class_weight': {0: 0.05, 1: 0.8, 2: 0.15}, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.754088292603945,0.7072257675493694,0.7776633223344444,0.7411911182575973,0.7479564489112227,0.7456249899313158,0.02279332109998039,104
97,15.538421297073365,0.1985000124622605,0.8697946548461915,0.024228691173440276,"{0: 24, 1: 384, 2: 72}",250,4,1,0.8,40,"{0: 0.05, 1: 0.8, 2: 0.15}",False,"{'sampling_strategy': {0: 24, 1: 384, 2: 72}, 'n_estimators': 250, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.8, 'max_depth': 40, 'class_weight': {0: 0.05, 1: 0.8, 2: 0.15}, 'bootstrap': False}",0.023809523809523808,0.0,0.035555555555555556,0.017699115044247784,0.021739130434782608,0.01976066496882195,0.011528399891228211,67,0.7817264905727797,0.6977929640609908,0.8047850750101893,0.706102150087377,0.7296049692908989,0.744002329804447,0.04218214673336807,106
98,26.34047179222107,0.11736526944401278,1.178635597229004,0.02228637699226942,"{0: 24, 1: 384, 2: 72}",450,4,5,0.8,,"{0: 0.05, 1: 0.8, 2: 0.15}",True,"{'sampling_strategy': {0: 24, 1: 384, 2: 72}, 'n_estimators': 450, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.8, 'max_depth': None, 'class_weight': {0: 0.05, 1: 0.8, 2: 0.15}, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.7046184167183112,0.5915922706285,0.702806670798229,0.5394647951805884,0.6111194863204914,0.629920327929224,0.06464818399931156,147
99,57.96549439430237,0.28222333924111204,2.818552350997925,0.020734818571327366,"{0: 24, 1: 144, 2: 72}",1000,4,2,log2,30,"{0: 0.1, 1: 0.6, 2: 0.3}",True,"{'sampling_strategy': {0: 24, 1: 144, 2: 72}, 'n_estimators': 1000, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 30, 'class_weight': {0: 0.1, 1: 0.6, 2: 0.3}, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.8019892914370579,0.8193725608428387,0.9225750799792305,0.8437711114461026,0.8389893914014517,0.8453394870213362,0.041380287694115704,4
100,19.401709127426148,0.06523834640207232,1.022408628463745,0.009932073695143137,"{0: 9, 1: 123, 2: 72}",350,3,2,log2,20,"{0: 0.05, 1: 0.6, 2: 0.35}",True,"{'sampling_strategy': {0: 9, 1: 123, 2: 72}, 'n_estimators': 350, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'class_weight': {0: 0.05, 1: 0.6, 2: 0.35}, 'bootstrap': True}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,0.7938154978253467,0.80706720488641,0.8887967662149864,0.7931818054927446,0.82178671133445,0.8209295971507876,0.03550765417464771,19
101,25.12667074203491,0.14847473005320697,1.3026200771331786,0.009138666452394894,"{0: 12, 1: 156, 2: 72}",450,4,2,sqrt,50,"{0: 0.05, 1: 0.65, 2: 0.3}",True,"{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 450, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'class_weight': {0: 0.05, 1: 0.65, 2: 0.3}, 'bootstrap': True}",0.10526315789473684,0.0,0.0,0.0,0.0,0.021052631578947368,0.04210526315789473,46,0.7597803572126469,0.7584990145665488,0.8171113679379596,0.763289393609478,0.7953126744835288,0.7787985615620323,0.023472899494781613,65
102,19.319751167297362,0.11393759377866003,1.0124831676483155,0.01380018632212179,"{0: 36, 1: 251, 2: 72}",350,4,1,log2,10,"{0: 0.1, 1: 0.7, 2: 0.2}",True,"{'sampling_strategy': {0: 36, 1: 251, 2: 72}, 'n_estimators': 350, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'class_weight': {0: 0.1, 1: 0.7, 2: 0.2}, 'bootstrap': True}",0.10526315789473684,0.0,0.0,0.0,0.0,0.021052631578947368,0.04210526315789473,46,0.7874478669413597,0.8149087985528365,0.921525439815978,0.8722509756628645,0.8314209938581798,0.8455108149662436,0.04690324463380122,3
103,57.13827261924744,0.7163075460242502,2.6806833744049072,0.023722030864033166,"{0: 12, 1: 156, 2: 72}",1000,5,2,sqrt,20,"{0: 0.05, 1: 0.65, 2: 0.3}",True,"{'sampling_strategy': {0: 12, 1: 156, 2: 72}, 'n_estimators': 1000, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'class_weight': {0: 0.05, 1: 0.65, 2: 0.3}, 'bootstrap': True}",0.10526315789473684,0.0,0.0,0.0,0.0,0.021052631578947368,0.04210526315789473,46,0.761187321686794,0.7535076405987416,0.8398210028530113,0.7593392850163866,0.794785036292574,0.7817280572895016,0.032449486547954626,60
