,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_prc,split1_test_prc,split2_test_prc,split3_test_prc,split4_test_prc,mean_test_prc,std_test_prc,rank_test_prc,split0_test_rcl,split1_test_rcl,split2_test_rcl,split3_test_rcl,split4_test_rcl,mean_test_rcl,std_test_rcl,rank_test_rcl,split0_test_auc,split1_test_auc,split2_test_auc,split3_test_auc,split4_test_auc,mean_test_auc,std_test_auc,rank_test_auc
0,8.451585721969604,0.04724403465525908,0.5407671451568603,0.002978582560386113,30,0.5,250,"{'max_depth': 30, 'max_features': 0.5, 'n_estimators': 250}",0.0851063829787234,0.10256410256410256,0.18181818181818185,0.03333333333333333,0.09302325581395349,0.09916905130165893,0.04777504861568299,4,0.06896551724137931,0.09523809523809523,0.15384615384615385,0.023809523809523808,0.08,0.08437185802703046,0.042116547093928064,1,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.12222222222222223,0.05443310539518173,7,0.7846688329453014,0.7653481957913897,0.8585554048093619,0.8020856015052287,0.7967908989391401,0.8014897867980844,0.031202815226507592,4
1,7.990078020095825,0.32027254473160865,0.5309031009674072,0.00801473551971478,30,0.8,250,"{'max_depth': 30, 'max_features': 0.8, 'n_estimators': 250}",0.13333333333333333,0.08163265306122448,0.2,0.05633802816901408,0.05333333333333334,0.10492746957938104,0.05551795443700969,1,0.09523809523809523,0.06451612903225806,0.14285714285714285,0.03773584905660377,0.03508771929824561,0.0750869870964691,0.040263266505941274,4,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.17777777777777776,0.08888888888888889,4,0.7858873646773752,0.766167529269886,0.8632452863898521,0.8133427130964943,0.7941750418760468,0.8045635870619309,0.03301997970184078,1
2,7.927765941619873,0.039221914794374126,0.5442593574523926,0.007449936769362617,30,1.0,250,"{'max_depth': 30, 'max_features': 1.0, 'n_estimators': 250}",0.10126582278481013,0.08,0.18666666666666665,0.05194805194805195,0.047619047619047616,0.09349991780371528,0.05050586492589564,7,0.06557377049180328,0.0625,0.12280701754385964,0.03389830508474576,0.030303030303030304,0.0630164246846878,0.033165502461110906,7,0.2222222222222222,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.18888888888888888,0.10886621079036349,1,0.7834838003673741,0.7677601348899274,0.8534035140612699,0.7973524501839662,0.7980667225013959,0.8000133244007867,0.028895934873021105,7
3,7.784855461120605,0.08824148379847528,0.5475241661071777,0.012406126663518183,40,0.5,250,"{'max_depth': 40, 'max_features': 0.5, 'n_estimators': 250}",0.0851063829787234,0.10256410256410256,0.18181818181818185,0.03333333333333333,0.09302325581395349,0.09916905130165893,0.04777504861568299,4,0.06896551724137931,0.09523809523809523,0.15384615384615385,0.023809523809523808,0.08,0.08437185802703046,0.042116547093928064,1,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.12222222222222223,0.05443310539518173,7,0.7846688329453014,0.7653481957913897,0.8585554048093619,0.8020856015052287,0.7967908989391401,0.8014897867980844,0.031202815226507592,4
4,8.090215969085694,0.19926420957773094,0.5470186233520508,0.003798804240379391,40,0.8,250,"{'max_depth': 40, 'max_features': 0.8, 'n_estimators': 250}",0.13333333333333333,0.08163265306122448,0.2,0.05633802816901408,0.05333333333333334,0.10492746957938104,0.05551795443700969,1,0.09523809523809523,0.06451612903225806,0.14285714285714285,0.03773584905660377,0.03508771929824561,0.0750869870964691,0.040263266505941274,4,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.17777777777777776,0.08888888888888889,4,0.7858873646773752,0.766167529269886,0.8632452863898521,0.8133427130964943,0.7941750418760468,0.8045635870619309,0.03301997970184078,1
5,8.566581630706787,0.04265985227490926,0.5697569370269775,0.01620984256149186,40,1.0,250,"{'max_depth': 40, 'max_features': 1.0, 'n_estimators': 250}",0.10126582278481013,0.08,0.18666666666666665,0.05194805194805195,0.047619047619047616,0.09349991780371528,0.05050586492589564,7,0.06557377049180328,0.0625,0.12280701754385964,0.03389830508474576,0.030303030303030304,0.0630164246846878,0.033165502461110906,7,0.2222222222222222,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.18888888888888888,0.10886621079036349,1,0.7834838003673741,0.7677601348899274,0.8534035140612699,0.7973524501839662,0.7980667225013959,0.8000133244007867,0.028895934873021105,7
6,8.335724544525146,0.043733792083128636,0.5656152248382569,0.007655142489414533,50,0.5,250,"{'max_depth': 50, 'max_features': 0.5, 'n_estimators': 250}",0.0851063829787234,0.10256410256410256,0.18181818181818185,0.03333333333333333,0.09302325581395349,0.09916905130165893,0.04777504861568299,4,0.06896551724137931,0.09523809523809523,0.15384615384615385,0.023809523809523808,0.08,0.08437185802703046,0.042116547093928064,1,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.12222222222222223,0.05443310539518173,7,0.7846688329453014,0.7653481957913897,0.8585554048093619,0.8020856015052287,0.7967908989391401,0.8014897867980844,0.031202815226507592,4
7,8.662551879882812,0.09632674554423576,0.5727633476257324,0.003288460593718257,50,0.8,250,"{'max_depth': 50, 'max_features': 0.8, 'n_estimators': 250}",0.13333333333333333,0.08163265306122448,0.2,0.05633802816901408,0.05333333333333334,0.10492746957938104,0.05551795443700969,1,0.09523809523809523,0.06451612903225806,0.14285714285714285,0.03773584905660377,0.03508771929824561,0.0750869870964691,0.040263266505941274,4,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.17777777777777776,0.08888888888888889,4,0.7858873646773752,0.766167529269886,0.8632452863898521,0.8133427130964943,0.7941750418760468,0.8045635870619309,0.03301997970184078,1
8,7.7383161067962645,0.9043785602430576,0.48436336517333983,0.04927333724244754,50,1.0,250,"{'max_depth': 50, 'max_features': 1.0, 'n_estimators': 250}",0.10126582278481013,0.08,0.18666666666666665,0.05194805194805195,0.047619047619047616,0.09349991780371528,0.05050586492589564,7,0.06557377049180328,0.0625,0.12280701754385964,0.03389830508474576,0.030303030303030304,0.0630164246846878,0.033165502461110906,7,0.2222222222222222,0.1111111111111111,0.3888888888888889,0.1111111111111111,0.1111111111111111,0.18888888888888888,0.10886621079036349,1,0.7834838003673741,0.7677601348899274,0.8534035140612699,0.7973524501839662,0.7980667225013959,0.8000133244007867,0.028895934873021105,7
